block group ID,median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
9457, 69800.0, 1.4952, 42.0, 1518.0, 383.0, 656.0, 303.0, 39.88, -123.71
9458, 145800.0, 1.5278, 19.0, 1461.0, 340.0, 515.0, 227.0, 39.83, -123.84
9459, 100000.0, 2.2429, 15.0, 1839.0, 489.0, 887.0, 332.0, 39.66, -123.58
9460, 71500.0, 2.1793, 22.0, 2124.0, 450.0, 1122.0, 446.0, 39.67, -123.5
9461, 140700.0, 3.0433, 21.0, 3359.0, 677.0, 1908.0, 642.0, 39.45, -123.64
9462, 157300.0, 2.325, 24.0, 1421.0, 291.0, 588.0, 274.0, 39.5, -123.79
9463, 150300.0, 2.7857, 28.0, 2492.0, 507.0, 1202.0, 460.0, 39.47, -123.8
9464, 165000.0, 2.7, 32.0, 790.0, 151.0, 380.0, 142.0, 39.44, -123.73
9465, 110400.0, 2.5192, 47.0, 1150.0, 244.0, 552.0, 201.0, 39.46, -123.84
9466, 131600.0, 2.9243, 35.0, 1718.0, 345.0, 698.0, 299.0, 39.46, -123.8
9467, 95000.0, 1.9213, 52.0, 1533.0, 336.0, 754.0, 340.0, 39.44, -123.8
9468, 113300.0, 3.5, 49.0, 2290.0, 482.0, 1201.0, 479.0, 39.44, -123.79
9469, 93600.0, 1.9208, 33.0, 2024.0, 459.0, 1019.0, 422.0, 39.44, -123.8
9470, 105800.0, 2.7813, 36.0, 1330.0, 273.0, 761.0, 286.0, 39.44, -123.79
9471, 116200.0, 3.2171, 16.0, 2017.0, 423.0, 1177.0, 414.0, 39.44, -123.79
9472, 150000.0, 1.7574, 11.0, 1804.0, 506.0, 895.0, 451.0, 39.42, -123.85
9473, 96600.0, 1.8967, 15.0, 2342.0, 535.0, 1064.0, 433.0, 39.5, -123.34
9474, 104400.0, 3.2156, 10.0, 4086.0, 831.0, 2111.0, 758.0, 39.46, -123.4
9475, 92600.0, 2.3906, 22.0, 2085.0, 432.0, 1133.0, 402.0, 39.42, -123.32
9476, 124600.0, 2.6424, 18.0, 3946.0, 813.0, 1899.0, 730.0, 39.37, -123.38
9477, 77200.0, 2.1625, 18.0, 1619.0, 346.0, 904.0, 295.0, 39.42, -123.35
9478, 96000.0, 3.588, 32.0, 2780.0, 470.0, 1281.0, 479.0, 39.43, -123.37
9479, 76900.0, 2.9183, 46.0, 1748.0, 362.0, 808.0, 330.0, 39.41, -123.36
9480, 71800.0, 1.85, 27.0, 1321.0, 338.0, 779.0, 327.0, 39.4, -123.35
9481, 71500.0, 1.5625, 21.0, 1081.0, 254.0, 715.0, 275.0, 39.4, -123.36
9482, 84000.0, 2.3333, 18.0, 2821.0, 628.0, 1636.0, 615.0, 39.39, -123.34
9483, 105000.0, 1.746, 19.0, 1056.0, 248.0, 611.0, 226.0, 39.36, -123.1
9484, 147100.0, 3.9632, 20.0, 804.0, 121.0, 448.0, 140.0, 39.33, -123.23
9485, 154200.0, 2.8833, 19.0, 1026.0, 205.0, 424.0, 152.0, 39.31, -123.15
9486, 137500.0, 3.3431, 20.0, 2745.0, 504.0, 1421.0, 430.0, 39.32, -123.11
9487, 134200.0, 3.788, 25.0, 3066.0, 570.0, 1558.0, 535.0, 39.26, -123.18
9488, 142900.0, 3.1455, 16.0, 5569.0, 1106.0, 3148.0, 1088.0, 39.28, -123.22
9489, 144500.0, 2.5875, 17.0, 1087.0, 254.0, 522.0, 202.0, 39.25, -123.36
9490, 175000.0, 2.125, 18.0, 243.0, 55.0, 115.0, 54.0, 39.23, -123.18
9491, 149300.0, 2.2926, 17.0, 3145.0, 693.0, 1560.0, 647.0, 39.2, -123.21
9492, 118800.0, 3.5917, 22.0, 1542.0, 291.0, 821.0, 285.0, 39.21, -123.19
9493, 105400.0, 2.3583, 26.0, 786.0, 168.0, 494.0, 161.0, 39.23, -123.2
9494, 151400.0, 3.25, 16.0, 1377.0, 296.0, 830.0, 279.0, 39.37, -123.75
9495, 140500.0, 3.184, 23.0, 4671.0, 912.0, 2095.0, 857.0, 39.39, -123.85
9496, 277000.0, 3.1563, 17.0, 1981.0, 371.0, 773.0, 325.0, 39.34, -123.81
9497, 213200.0, 3.1071, 18.0, 1652.0, 352.0, 711.0, 292.0, 39.32, -123.7
9498, 225000.0, 3.3654, 23.0, 2754.0, 577.0, 887.0, 432.0, 39.31, -123.81
9499, 158800.0, 2.375, 20.0, 4620.0, 1042.0, 1745.0, 794.0, 39.17, -123.73
9500, 165600.0, 2.5625, 38.0, 1706.0, 355.0, 506.0, 211.0, 38.93, -123.53
9501, 95300.0, 2.1985, 17.0, 2206.0, 478.0, 1140.0, 428.0, 38.9, -123.69
9502, 176100.0, 3.1201, 17.0, 5202.0, 1037.0, 1742.0, 803.0, 38.8, -123.59
9503, 101000.0, 2.2946, 18.0, 2251.0, 510.0, 1032.0, 369.0, 39.17, -123.54
9504, 109400.0, 3.4063, 28.0, 1416.0, 294.0, 812.0, 258.0, 38.99, -123.39
9505, 115400.0, 2.7232, 35.0, 1551.0, 321.0, 857.0, 288.0, 39.01, -123.36
9506, 142100.0, 2.6275, 17.0, 2772.0, 576.0, 1501.0, 584.0, 39.18, -123.21
9507, 131100.0, 3.0652, 24.0, 5372.0, 1051.0, 3002.0, 992.0, 39.1, -123.34
9508, 159800.0, 3.7833, 17.0, 1890.0, 342.0, 877.0, 312.0, 39.07, -123.21
9509, 115200.0, 3.3667, 45.0, 1348.0, 265.0, 639.0, 270.0, 39.15, -123.22
9510, 154600.0, 3.6587, 32.0, 1149.0, 187.0, 499.0, 208.0, 39.16, -123.22
9511, 144000.0, 3.8958, 33.0, 1176.0, 211.0, 529.0, 217.0, 39.13, -123.23
9512, 122100.0, 3.5938, 36.0, 1166.0, 216.0, 504.0, 203.0, 39.15, -123.22
9513, 112900.0, 2.55, 52.0, 1370.0, 258.0, 617.0, 228.0, 39.15, -123.21
9514, 114600.0, 3.0, 39.0, 1419.0, 262.0, 661.0, 278.0, 39.14, -123.21
9515, 127400.0, 4.0469, 27.0, 1531.0, 266.0, 822.0, 234.0, 39.13, -123.21
9516, 82300.0, 1.7929, 14.0, 1908.0, 484.0, 1195.0, 467.0, 39.16, -123.2
9517, 109600.0, 2.631, 29.0, 6121.0, 1222.0, 3595.0, 1189.0, 39.16, -123.22
9518, 96200.0, 2.0074, 27.0, 990.0, 238.0, 592.0, 225.0, 39.15, -123.2
9519, 125600.0, 2.6012, 16.0, 2577.0, 495.0, 1232.0, 488.0, 39.15, -123.19
9520, 108900.0, 1.6571, 31.0, 2685.0, 675.0, 1367.0, 626.0, 39.15, -123.21
9521, 109200.0, 1.8042, 17.0, 1620.0, 396.0, 878.0, 399.0, 39.14, -123.2
9522, 84400.0, 1.375, 26.0, 1474.0, 417.0, 1065.0, 401.0, 39.13, -123.2
9523, 100000.0, 1.9032, 15.0, 2235.0, 545.0, 1376.0, 516.0, 39.14, -123.21
9524, 116100.0, 3.8333, 32.0, 1143.0, 208.0, 454.0, 188.0, 39.15, -123.1
9525, 214900.0, 5.9585, 14.0, 2240.0, 327.0, 1030.0, 308.0, 39.18, -123.17
9526, 161900.0, 4.425, 30.0, 1904.0, 331.0, 816.0, 325.0, 39.15, -123.17
9527, 94700.0, 1.7813, 33.0, 1320.0, 303.0, 1048.0, 303.0, 39.13, -123.16
9528, 120800.0, 2.775, 31.0, 418.0, 82.0, 327.0, 81.0, 39.1, -123.16
9529, 70000.0, 2.3125, 38.0, 267.0, 57.0, 196.0, 60.0, 39.12, -123.19
9530, 95800.0, 2.7171, 22.0, 2163.0, 436.0, 1048.0, 358.0, 38.94, -123.15
9531, 94900.0, 2.5761, 36.0, 1211.0, 247.0, 697.0, 251.0, 38.97, -123.1
9532, 83100.0, 2.9, 22.0, 2704.0, 497.0, 1432.0, 399.0, 37.51, -120.46
9533, 66300.0, 2.3043, 33.0, 1028.0, 226.0, 658.0, 197.0, 37.47, -120.68
9534, 123200.0, 3.6182, 27.0, 2295.0, 424.0, 1252.0, 350.0, 37.44, -120.75
9535, 90500.0, 2.7562, 18.0, 2003.0, 398.0, 1333.0, 411.0, 37.44, -120.76
9536, 72800.0, 2.3333, 27.0, 949.0, 224.0, 888.0, 241.0, 37.42, -120.77
9537, 80700.0, 2.8519, 17.0, 2534.0, 517.0, 1764.0, 502.0, 37.43, -120.79
9538, 85900.0, 2.2071, 35.0, 2436.0, 466.0, 1730.0, 469.0, 37.41, -120.79
9539, 73800.0, 3.2721, 11.0, 1479.0, 341.0, 1476.0, 327.0, 37.39, -120.71
9540, 72700.0, 2.6058, 40.0, 680.0, 160.0, 785.0, 175.0, 37.39, -120.71
9541, 137500.0, 3.5167, 46.0, 860.0, 130.0, 496.0, 147.0, 37.4, -120.69
9542, 81300.0, 2.1484, 30.0, 2390.0, 470.0, 1409.0, 428.0, 37.33, -120.74
9543, 88800.0, 2.4964, 32.0, 1656.0, 317.0, 1037.0, 286.0, 37.37, -120.75
9544, 64400.0, 1.9236, 37.0, 653.0, 176.0, 827.0, 176.0, 37.38, -120.73
9545, 67300.0, 2.2813, 22.0, 1311.0, 319.0, 1455.0, 340.0, 37.38, -120.72
9546, 72900.0, 2.8698, 23.0, 1451.0, 292.0, 1052.0, 265.0, 37.38, -120.73
9547, 71400.0, 2.6923, 14.0, 1979.0, 432.0, 1756.0, 382.0, 37.38, -120.71
9548, 103800.0, 2.6214, 7.0, 2773.0, 530.0, 1374.0, 505.0, 37.4, -120.84
9549, 113900.0, 3.1111, 17.0, 3511.0, 636.0, 1904.0, 617.0, 37.4, -120.86
9550, 164500.0, 3.7784, 32.0, 2892.0, 521.0, 1580.0, 484.0, 37.43, -120.84
9551, 109400.0, 3.0, 32.0, 1175.0, 208.0, 774.0, 222.0, 37.4, -120.94
9552, 103100.0, 2.6908, 24.0, 1294.0, 222.0, 684.0, 221.0, 37.37, -120.88
9553, 94200.0, 2.0417, 27.0, 2692.0, 481.0, 1518.0, 447.0, 37.33, -120.89
9554, 70400.0, 2.567, 21.0, 3157.0, 637.0, 2268.0, 620.0, 37.38, -120.64
9555, 84600.0, 2.5129, 19.0, 2256.0, 449.0, 1469.0, 435.0, 37.38, -120.64
9556, 107600.0, 4.1058, 25.0, 1731.0, 311.0, 810.0, 266.0, 37.33, -120.65
9557, 72800.0, 2.1061, 16.0, 4717.0, 1119.0, 3589.0, 1017.0, 37.39, -120.59
9558, 69100.0, 2.6439, 27.0, 2083.0, 444.0, 1462.0, 479.0, 37.41, -120.63
9559, 74600.0, 2.6758, 39.0, 2235.0, 412.0, 1268.0, 402.0, 37.43, -120.57
9560, 130100.0, 4.6667, 10.0, 3075.0, 498.0, 1368.0, 487.0, 37.37, -120.6
9561, 86900.0, 3.0911, 27.0, 2521.0, 484.0, 1307.0, 456.0, 37.36, -120.6
9562, 110200.0, 4.0694, 16.0, 1605.0, 282.0, 866.0, 284.0, 37.36, -120.63
9563, 71000.0, 1.6833, 18.0, 874.0, 203.0, 572.0, 190.0, 37.35, -120.62
9564, 83500.0, 3.2656, 15.0, 3455.0, 729.0, 2014.0, 659.0, 37.36, -120.62
9565, 102100.0, 3.968, 8.0, 2608.0, 428.0, 1530.0, 435.0, 37.37, -120.62
9566, 87300.0, 2.0179, 11.0, 3946.0, 978.0, 2814.0, 953.0, 37.36, -120.59
9567, 66100.0, 2.4653, 34.0, 1722.0, 316.0, 904.0, 315.0, 37.35, -120.6
9568, 75000.0, 2.2222, 34.0, 1900.0, 401.0, 1009.0, 385.0, 37.35, -120.61
9569, 69200.0, 1.4615, 20.0, 1457.0, 372.0, 1000.0, 346.0, 37.35, -120.62
9570, 146300.0, 4.25, 18.0, 5009.0, 826.0, 2497.0, 805.0, 37.32, -120.61
9571, 68900.0, 2.1182, 34.0, 1830.0, 431.0, 1304.0, 415.0, 37.34, -120.6
9572, 87500.0, 1.9135, 16.0, 638.0, 147.0, 380.0, 132.0, 37.36, -120.61
9573, 101300.0, 3.003, 18.0, 704.0, 176.0, 520.0, 154.0, 37.35, -120.57
9574, 88600.0, 3.2955, 19.0, 3874.0, 676.0, 2441.0, 707.0, 37.35, -120.6
9575, 88000.0, 3.5393, 15.0, 3249.0, 613.0, 1569.0, 595.0, 37.35, -120.59
9576, 67500.0, 2.2179, 33.0, 3564.0, 716.0, 2603.0, 696.0, 37.36, -120.58
9577, 125000.0, 2.0066, 16.0, 2236.0, 438.0, 1361.0, 393.0, 37.2, -120.64
9578, 141400.0, 3.3194, 21.0, 1410.0, 229.0, 590.0, 205.0, 37.32, -120.55
9579, 83000.0, 1.8939, 28.0, 2159.0, 416.0, 1283.0, 378.0, 37.26, -120.49
9580, 79700.0, 2.4012, 18.0, 8606.0, 1678.0, 5303.0, 1644.0, 37.37, -120.5
9581, 95800.0, 2.0809, 21.0, 1684.0, 341.0, 1052.0, 312.0, 37.16, -120.41
9582, 89600.0, 2.3099, 13.0, 2109.0, 477.0, 1108.0, 466.0, 37.32, -120.51
9583, 118300.0, 3.0263, 10.0, 1275.0, 255.0, 620.0, 240.0, 37.32, -120.49
9584, 83200.0, 2.75, 13.0, 1936.0, 384.0, 1158.0, 367.0, 37.32, -120.5
9585, 85300.0, 1.9528, 13.0, 3474.0, 927.0, 2149.0, 821.0, 37.32, -120.49
9586, 130600.0, 2.1418, 13.0, 3641.0, 897.0, 1737.0, 788.0, 37.32, -120.48
9587, 121600.0, 2.558, 15.0, 3952.0, 984.0, 2024.0, 1026.0, 37.32, -120.47
9588, 108000.0, 3.4559, 16.0, 1245.0, 231.0, 956.0, 219.0, 37.34, -120.5
9589, 127600.0, 4.67, 8.0, 6146.0, 1017.0, 2821.0, 987.0, 37.34, -120.48
9590, 117200.0, 3.6742, 9.0, 2934.0, 511.0, 1227.0, 501.0, 37.34, -120.47
9591, 125300.0, 5.2522, 16.0, 1170.0, 178.0, 566.0, 181.0, 37.32, -120.43
9592, 117800.0, 4.8214, 21.0, 1318.0, 202.0, 618.0, 197.0, 37.32, -120.45
9593, 101400.0, 3.6471, 19.0, 3136.0, 466.0, 1631.0, 484.0, 37.32, -120.45
9594, 138200.0, 6.3215, 4.0, 786.0, 116.0, 368.0, 109.0, 37.33, -120.46
9595, 98800.0, 3.2852, 17.0, 6111.0, 1171.0, 2950.0, 1104.0, 37.33, -120.46
9596, 126200.0, 5.2662, 16.0, 3369.0, 532.0, 1770.0, 574.0, 37.31, -120.44
9597, 133500.0, 3.7652, 20.0, 4379.0, 753.0, 2055.0, 716.0, 37.31, -120.45
9598, 95300.0, 3.48, 26.0, 3170.0, 572.0, 1524.0, 565.0, 37.31, -120.46
9599, 75600.0, 2.355, 42.0, 2361.0, 512.0, 1684.0, 511.0, 37.31, -120.48
9600, 81800.0, 2.6797, 36.0, 2162.0, 433.0, 1048.0, 451.0, 37.31, -120.5
9601, 72400.0, 2.0521, 45.0, 1834.0, 421.0, 1405.0, 407.0, 37.31, -120.49
9602, 88500.0, 1.5427, 49.0, 2919.0, 719.0, 1956.0, 679.0, 37.3, -120.48
9603, 67000.0, 1.5, 39.0, 1015.0, 356.0, 875.0, 313.0, 37.3, -120.48
9604, 60900.0, 1.3125, 50.0, 985.0, 309.0, 621.0, 250.0, 37.3, -120.49
9605, 95200.0, 3.0515, 21.0, 6911.0, 1341.0, 3967.0, 1297.0, 37.31, -120.44
9606, 87800.0, 2.7344, 35.0, 2042.0, 378.0, 953.0, 356.0, 37.31, -120.46
9607, 75000.0, 2.1838, 40.0, 3693.0, 771.0, 2102.0, 742.0, 37.3, -120.47
9608, 68300.0, 2.3095, 36.0, 3346.0, 739.0, 2151.0, 713.0, 37.3, -120.46
9609, 79800.0, 1.7679, 20.0, 4927.0, 1042.0, 4205.0, 1009.0, 37.29, -120.51
9610, 63200.0, 1.76, 29.0, 1572.0, 456.0, 1697.0, 429.0, 37.3, -120.5
9611, 57600.0, 1.75, 35.0, 1313.0, 324.0, 1350.0, 343.0, 37.3, -120.49
9612, 62700.0, 1.0955, 17.0, 2414.0, 594.0, 2487.0, 582.0, 37.29, -120.49
9613, 60900.0, 1.2054, 16.0, 749.0, 222.0, 1277.0, 224.0, 37.29, -120.47
9614, 60400.0, 1.5635, 17.0, 2266.0, 693.0, 3200.0, 664.0, 37.29, -120.48
9615, 73300.0, 1.7756, 19.0, 1548.0, 319.0, 1227.0, 309.0, 37.28, -120.47
9616, 57100.0, 1.9535, 11.0, 1721.0, 381.0, 1708.0, 373.0, 37.28, -120.49
9617, 81100.0, 2.3929, 12.0, 2855.0, 598.0, 1658.0, 586.0, 37.28, -120.44
9618, 101500.0, 1.7222, 18.0, 1260.0, 268.0, 576.0, 263.0, 37.29, -120.44
9619, 72300.0, 2.3594, 30.0, 2972.0, 635.0, 1940.0, 590.0, 37.29, -120.46
9620, 212200.0, 5.9378, 15.0, 1613.0, 203.0, 673.0, 213.0, 37.35, -120.43
9621, 89400.0, 1.5917, 28.0, 1401.0, 292.0, 967.0, 257.0, 37.3, -120.4
9622, 103600.0, 2.4286, 33.0, 993.0, 186.0, 556.0, 175.0, 37.34, -120.3
9623, 59600.0, 2.3382, 38.0, 576.0, 130.0, 478.0, 112.0, 37.29, -120.32
9624, 55900.0, 1.6929, 40.0, 1542.0, 341.0, 1283.0, 341.0, 37.29, -120.31
9625, 57600.0, 1.5938, 36.0, 969.0, 206.0, 732.0, 175.0, 37.29, -120.31
9626, 56300.0, 1.6172, 9.0, 695.0, 188.0, 810.0, 190.0, 37.29, -120.32
9627, 59900.0, 2.1845, 34.0, 1656.0, 328.0, 1110.0, 332.0, 37.23, -120.25
9628, 93800.0, 3.3929, 31.0, 2447.0, 465.0, 1313.0, 352.0, 37.21, -120.24
9629, 87500.0, 2.0, 17.0, 605.0, 159.0, 416.0, 83.0, 37.31, -120.35
9630, 97600.0, 3.1738, 31.0, 1923.0, 341.0, 806.0, 349.0, 37.25, -121.0
9631, 77400.0, 1.7062, 45.0, 1750.0, 371.0, 847.0, 354.0, 37.26, -121.0
9632, 96200.0, 2.6087, 21.0, 1937.0, 389.0, 1002.0, 373.0, 37.25, -121.0
9633, 97500.0, 2.7316, 16.0, 2216.0, 458.0, 1135.0, 424.0, 37.25, -121.01
9634, 123400.0, 3.0909, 30.0, 2603.0, 507.0, 1491.0, 473.0, 37.18, -121.06
9635, 97200.0, 3.2262, 25.0, 3301.0, 678.0, 994.0, 306.0, 37.21, -120.89
9636, 112500.0, 2.0216, 17.0, 1118.0, 270.0, 560.0, 244.0, 37.09, -121.02
9637, 117700.0, 2.5074, 33.0, 1541.0, 313.0, 880.0, 272.0, 36.94, -121.02
9638, 156300.0, 3.125, 28.0, 1689.0, 378.0, 1057.0, 267.0, 37.01, -120.77
9639, 97200.0, 2.875, 43.0, 1116.0, 222.0, 801.0, 207.0, 37.09, -120.95
9640, 147800.0, 4.1779, 3.0, 3425.0, 611.0, 1588.0, 459.0, 37.08, -120.85
9641, 86300.0, 2.5363, 16.0, 1795.0, 362.0, 1642.0, 340.0, 37.07, -120.85
9642, 100000.0, 2.2019, 24.0, 1520.0, 335.0, 882.0, 306.0, 37.07, -120.84
9643, 78500.0, 1.1301, 14.0, 1506.0, 380.0, 1096.0, 352.0, 37.06, -120.84
9644, 82000.0, 1.5479, 31.0, 2609.0, 645.0, 1796.0, 629.0, 37.06, -120.85
9645, 88600.0, 3.6331, 26.0, 2036.0, 401.0, 1343.0, 414.0, 37.07, -120.87
9646, 104200.0, 2.595, 29.0, 4176.0, 779.0, 2092.0, 741.0, 37.05, -120.87
9647, 140600.0, 3.1719, 32.0, 2893.0, 481.0, 1198.0, 466.0, 37.05, -120.85
9648, 165500.0, 5.3988, 8.0, 1944.0, 283.0, 814.0, 276.0, 37.05, -120.84
9649, 55000.0, 2.9063, 9.0, 97.0, 20.0, 91.0, 22.0, 37.08, -120.79
9650, 120200.0, 2.5598, 16.0, 3736.0, 761.0, 1942.0, 730.0, 37.07, -120.83
9651, 140600.0, 1.933, 15.0, 1385.0, 288.0, 775.0, 255.0, 37.05, -120.82
9652, 150000.0, 2.4398, 22.0, 886.0, 173.0, 595.0, 161.0, 37.09, -120.65
9653, 67500.0, 1.7841, 34.0, 1841.0, 354.0, 1019.0, 356.0, 37.03, -120.61
9654, 87500.0, 2.9271, 32.0, 320.0, 73.0, 222.0, 78.0, 36.99, -120.7
9655, 49500.0, 1.7188, 26.0, 1787.0, 364.0, 1548.0, 362.0, 36.98, -120.65
9656, 61300.0, 2.0595, 20.0, 2380.0, 489.0, 1581.0, 505.0, 36.98, -120.63
9657, 75700.0, 2.2794, 23.0, 2363.0, 449.0, 1168.0, 410.0, 36.99, -120.64
9658, 69400.0, 1.9732, 32.0, 2455.0, 508.0, 1344.0, 492.0, 36.99, -120.62
9659, 87500.0, 1.6607, 18.0, 164.0, 30.0, 104.0, 32.0, 37.37, -120.67
9660, 44000.0, 2.1434, 42.0, 2918.0, 576.0, 1182.0, 440.0, 41.78, -121.16
9661, 57500.0, 2.4519, 22.0, 2124.0, 432.0, 829.0, 313.0, 41.31, -121.18
9662, 34600.0, 2.2321, 21.0, 1091.0, 208.0, 660.0, 188.0, 41.54, -120.87
9663, 69100.0, 2.5074, 16.0, 2843.0, 564.0, 892.0, 386.0, 41.35, -120.51
9664, 47500.0, 2.0227, 20.0, 1367.0, 284.0, 429.0, 181.0, 41.82, -120.48
9665, 56100.0, 2.0903, 34.0, 1355.0, 262.0, 434.0, 178.0, 41.79, -120.08
9666, 52600.0, 2.6062, 33.0, 2820.0, 515.0, 976.0, 403.0, 41.4, -120.12
9667, 47900.0, 2.0802, 22.0, 9047.0, 1831.0, 4276.0, 1622.0, 41.61, -120.55
9668, 95700.0, 2.35, 14.0, 1250.0, 272.0, 721.0, 234.0, 38.51, -119.54
9669, 97800.0, 1.5817, 20.0, 1963.0, 434.0, 682.0, 273.0, 38.53, -119.44
9670, 114800.0, 2.9509, 19.0, 3325.0, 660.0, 750.0, 286.0, 38.26, -119.3
9671, 82500.0, 3.5469, 15.0, 991.0, 277.0, 419.0, 170.0, 38.03, -118.98
9672, 160700.0, 3.5294, 12.0, 1736.0, 352.0, 330.0, 123.0, 37.8, -119.07
9673, 130000.0, 2.7656, 17.0, 1631.0, 335.0, 285.0, 128.0, 37.78, -119.08
9674, 107800.0, 2.35, 15.0, 2199.0, 453.0, 899.0, 347.0, 37.7, -118.45
9675, 159300.0, 3.7315, 20.0, 3301.0, 779.0, 1085.0, 448.0, 37.58, -118.74
9676, 242700.0, 4.2381, 11.0, 3934.0, 697.0, 901.0, 345.0, 37.64, -118.96
9677, 221400.0, 3.2431, 14.0, 5919.0, 1278.0, 265.0, 112.0, 37.64, -119.02
9678, 169800.0, 4.5375, 18.0, 1795.0, 416.0, 483.0, 208.0, 37.65, -118.98
9679, 195500.0, 5.01, 20.0, 2474.0, 625.0, 338.0, 141.0, 37.65, -118.99
9680, 188900.0, 3.05, 17.0, 3769.0, 908.0, 1160.0, 453.0, 37.64, -118.98
9681, 162500.0, 3.0685, 13.0, 1907.0, 544.0, 575.0, 234.0, 37.64, -118.97
9682, 87500.0, 3.0921, 14.0, 2284.0, 622.0, 342.0, 137.0, 37.64, -118.97
9683, 137500.0, 3.6042, 14.0, 1847.0, 439.0, 238.0, 98.0, 37.64, -118.97
9684, 231800.0, 3.2917, 10.0, 7744.0, 1573.0, 483.0, 224.0, 37.63, -118.99
9685, 159900.0, 4.1742, 17.0, 4203.0, 816.0, 2900.0, 827.0, 36.72, -121.64
9686, 152900.0, 3.9818, 19.0, 5015.0, 1013.0, 3251.0, 940.0, 36.71, -121.63
9687, 177800.0, 4.3451, 24.0, 4195.0, 706.0, 2200.0, 647.0, 36.71, -121.62
9688, 165400.0, 5.0374, 30.0, 1337.0, 253.0, 838.0, 247.0, 36.74, -121.62
9689, 142500.0, 4.1675, 32.0, 4089.0, 735.0, 2927.0, 713.0, 36.7, -121.64
9690, 148100.0, 3.0827, 29.0, 4964.0, 1056.0, 2773.0, 1036.0, 36.7, -121.65
9691, 157500.0, 3.2929, 27.0, 4131.0, 886.0, 2002.0, 815.0, 36.71, -121.66
9692, 158100.0, 3.4222, 33.0, 3252.0, 630.0, 2010.0, 641.0, 36.7, -121.66
9693, 160300.0, 2.7367, 21.0, 7884.0, 2011.0, 4907.0, 1919.0, 36.69, -121.65
9694, 156100.0, 2.3463, 16.0, 6568.0, 1603.0, 6012.0, 1565.0, 36.68, -121.64
9695, 108500.0, 2.1766, 24.0, 2591.0, 739.0, 3243.0, 702.0, 36.68, -121.63
9696, 127600.0, 2.8542, 37.0, 3149.0, 833.0, 3456.0, 788.0, 36.68, -121.61
9697, 130500.0, 2.4884, 43.0, 2534.0, 592.0, 2448.0, 603.0, 36.68, -121.62
9698, 118500.0, 2.0244, 19.0, 9899.0, 2617.0, 11272.0, 2528.0, 36.69, -121.61
9699, 119200.0, 2.5224, 39.0, 3260.0, 821.0, 3130.0, 793.0, 36.67, -121.61
9700, 129000.0, 2.8942, 45.0, 1827.0, 408.0, 1507.0, 410.0, 36.67, -121.62
9701, 135200.0, 2.5329, 31.0, 2697.0, 690.0, 2220.0, 665.0, 36.67, -121.62
9702, 130400.0, 2.5263, 34.0, 2486.0, 560.0, 2443.0, 557.0, 36.67, -121.63
9703, 137500.0, 3.0197, 28.0, 256.0, 66.0, 214.0, 60.0, 36.67, -121.64
9704, 112500.0, 1.6071, 44.0, 309.0, 121.0, 315.0, 80.0, 36.65, -121.63
9705, 248100.0, 5.2285, 24.0, 3174.0, 506.0, 1466.0, 535.0, 36.66, -121.64
9706, 214200.0, 3.2355, 30.0, 3745.0, 767.0, 1762.0, 748.0, 36.66, -121.65
9707, 221000.0, 3.5288, 42.0, 4261.0, 840.0, 2013.0, 801.0, 36.66, -121.65
9708, 169600.0, 2.8924, 52.0, 2351.0, 459.0, 1169.0, 439.0, 36.67, -121.65
9709, 123200.0, 1.9385, 28.0, 1926.0, 556.0, 1717.0, 535.0, 36.67, -121.65
9710, 147500.0, 0.9914, 10.0, 913.0, 265.0, 508.0, 251.0, 36.68, -121.66
9711, 192300.0, 3.1439, 40.0, 2878.0, 592.0, 1444.0, 564.0, 36.67, -121.66
9712, 193100.0, 3.1071, 40.0, 2497.0, 520.0, 1275.0, 508.0, 36.67, -121.66
9713, 189700.0, 3.6875, 19.0, 9371.0, 1980.0, 4259.0, 1882.0, 36.66, -121.67
9714, 222500.0, 3.9219, 24.0, 3071.0, 544.0, 1477.0, 560.0, 36.67, -121.67
9715, 202300.0, 5.0, 26.0, 5745.0, 1017.0, 2780.0, 996.0, 36.67, -121.68
9716, 168300.0, 2.8289, 38.0, 5561.0, 1292.0, 3523.0, 1253.0, 36.68, -121.67
9717, 168900.0, 3.7912, 6.0, 10613.0, 2485.0, 7249.0, 2375.0, 36.69, -121.66
9718, 150000.0, 2.7321, 28.0, 1049.0, 235.0, 705.0, 208.0, 36.85, -121.79
9719, 293800.0, 3.3472, 37.0, 424.0, 65.0, 266.0, 64.0, 36.87, -121.77
9720, 136900.0, 2.5195, 23.0, 2392.0, 721.0, 3074.0, 718.0, 36.9, -121.73
9721, 253800.0, 4.6125, 16.0, 1680.0, 285.0, 1103.0, 275.0, 36.9, -121.71
9722, 322900.0, 5.2729, 13.0, 833.0, 130.0, 405.0, 127.0, 36.9, -121.68
9723, 253500.0, 5.5148, 15.0, 2608.0, 458.0, 1531.0, 457.0, 36.89, -121.66
9724, 211000.0, 3.6693, 28.0, 1445.0, 268.0, 1017.0, 284.0, 36.83, -121.76
9725, 175700.0, 4.4271, 28.0, 827.0, 178.0, 703.0, 144.0, 36.86, -121.73
9726, 177000.0, 3.7766, 19.0, 2528.0, 554.0, 2332.0, 492.0, 36.88, -121.71
9727, 206300.0, 3.6607, 22.0, 1304.0, 278.0, 887.0, 227.0, 36.85, -121.73
