block_group_id,ocean_proximity
12251,INLAND
12252,INLAND
12253,INLAND
12254,INLAND
12255,INLAND
12256,INLAND
12257,INLAND
12258,INLAND
12259,INLAND
12260,INLAND
12261,INLAND
12262,INLAND
12263,INLAND
12264,INLAND
12265,INLAND
12266,INLAND
12267,INLAND
12268,INLAND
12269,INLAND
12270,INLAND
12271,INLAND
12272,INLAND
12273,INLAND
12274,INLAND
12275,INLAND
12276,INLAND
12277,INLAND
12278,INLAND
12279,INLAND
12280,INLAND
12281,INLAND
12282,INLAND
12283,INLAND
12284,INLAND
12285,INLAND
12286,INLAND
12287,INLAND
12288,INLAND
12289,INLAND
12290,INLAND
12291,INLAND
12292,INLAND
12293,INLAND
12294,INLAND
12295,INLAND
12296,INLAND
12297,INLAND
12298,INLAND
12299,INLAND
12300,INLAND
12301,INLAND
12302,INLAND
12303,INLAND
12304,INLAND
12305,INLAND
12306,INLAND
12307,INLAND
12308,INLAND
12309,INLAND
12310,INLAND
12311,INLAND
12312,INLAND
12313,INLAND
12314,INLAND
12315,INLAND
12316,INLAND
12317,INLAND
12318,INLAND
12319,INLAND
12320,INLAND
12321,INLAND
12322,INLAND
12323,INLAND
12324,INLAND
12325,INLAND
12326,INLAND
12327,INLAND
12328,INLAND
12329,INLAND
12330,INLAND
12331,INLAND
12332,INLAND
12333,INLAND
12334,INLAND
12335,INLAND
12336,INLAND
12337,INLAND
12338,INLAND
12339,INLAND
12340,INLAND
12341,INLAND
12342,INLAND
12343,INLAND
12344,INLAND
12345,INLAND
12346,INLAND
12347,INLAND
12348,INLAND
12349,INLAND
12350,INLAND
12351,INLAND
12352,INLAND
12353,INLAND
12354,INLAND
12355,INLAND
12356,INLAND
12357,INLAND
12358,INLAND
12359,INLAND
12360,INLAND
12361,INLAND
12362,INLAND
12363,INLAND
12364,INLAND
12365,INLAND
12366,INLAND
12367,INLAND
12368,INLAND
12369,INLAND
12370,INLAND
12371,INLAND
12372,INLAND
12373,INLAND
12374,INLAND
12375,INLAND
12376,INLAND
12377,INLAND
12378,INLAND
12379,INLAND
12380,INLAND
12381,INLAND
12382,INLAND
12383,INLAND
12384,INLAND
12385,INLAND
12386,INLAND
12387,INLAND
12388,INLAND
12389,INLAND
12390,INLAND
12391,INLAND
12392,INLAND
12393,INLAND
12394,INLAND
12395,INLAND
12396,INLAND
12397,INLAND
12398,INLAND
12399,INLAND
12400,INLAND
12401,INLAND
12402,INLAND
12403,INLAND
12404,INLAND
12405,INLAND
12406,INLAND
12407,INLAND
12408,INLAND
12409,INLAND
12410,INLAND
12411,INLAND
12412,INLAND
12413,INLAND
12414,INLAND
12415,INLAND
12416,INLAND
12417,INLAND
12418,INLAND
12419,INLAND
12420,INLAND
12421,INLAND
12422,INLAND
12423,INLAND
12424,INLAND
12425,INLAND
12426,INLAND
12427,INLAND
12428,INLAND
12429,INLAND
12430,INLAND
12431,INLAND
12432,INLAND
12433,INLAND
12434,INLAND
12435,INLAND
12436,INLAND
12437,INLAND
12438,INLAND
12439,INLAND
12440,INLAND
12441,INLAND
12442,INLAND
12443,INLAND
12444,INLAND
12445,INLAND
12446,INLAND
12447,INLAND
12448,INLAND
12449,INLAND
12450,INLAND
12451,INLAND
12452,INLAND
12453,INLAND
12454,INLAND
12455,INLAND
12456,INLAND
12457,INLAND
12458,INLAND
12459,INLAND
12460,INLAND
12461,INLAND
12462,INLAND
12463,INLAND
12464,INLAND
12465,INLAND
12466,INLAND
12467,INLAND
12468,INLAND
12469,INLAND
12470,INLAND
12471,INLAND
12472,INLAND
12473,INLAND
12474,INLAND
12475,INLAND
12476,INLAND
12477,INLAND
12478,INLAND
12479,INLAND
12480,INLAND
12481,INLAND
12482,INLAND
12483,INLAND
12484,INLAND
12485,INLAND
12486,INLAND
12487,INLAND
12488,INLAND
12489,INLAND
12490,INLAND
12491,INLAND
12492,INLAND
12493,INLAND
12494,INLAND
12495,INLAND
12496,INLAND
12497,INLAND
12498,INLAND
12499,INLAND
12500,INLAND
12501,INLAND
12502,INLAND
12503,INLAND
12504,INLAND
12505,INLAND
12506,INLAND
12507,INLAND
12508,INLAND
12509,INLAND
12510,INLAND
12511,INLAND
12512,INLAND
12513,INLAND
12514,INLAND
12515,INLAND
12516,INLAND
12517,INLAND
12518,INLAND
12519,INLAND
12520,INLAND
12521,INLAND
12522,INLAND
12523,INLAND
12524,INLAND
12525,INLAND
12526,INLAND
12527,INLAND
12528,INLAND
12529,INLAND
12530,INLAND
12531,INLAND
12532,INLAND
12533,INLAND
12534,INLAND
12535,INLAND
12536,INLAND
12537,INLAND
12538,INLAND
12539,INLAND
12540,INLAND
12541,INLAND
12542,INLAND
12543,INLAND
12544,INLAND
12545,INLAND
12546,INLAND
12547,INLAND
12548,INLAND
12549,INLAND
12550,INLAND
12551,INLAND
12552,INLAND
12553,INLAND
12554,INLAND
12555,INLAND
12556,INLAND
12557,INLAND
12558,INLAND
12559,INLAND
12560,INLAND
12561,INLAND
12562,INLAND
12563,INLAND
12564,INLAND
12565,INLAND
12566,INLAND
12567,INLAND
12568,INLAND
12569,INLAND
12570,INLAND
12571,INLAND
12572,INLAND
12573,INLAND
12574,INLAND
12575,INLAND
12576,INLAND
12577,INLAND
12578,INLAND
12579,INLAND
12580,INLAND
12581,INLAND
12582,INLAND
12583,INLAND
12584,INLAND
12585,INLAND
12586,INLAND
12587,INLAND
12588,INLAND
12589,INLAND
12590,INLAND
12591,INLAND
12592,INLAND
12593,INLAND
12594,INLAND
12595,INLAND
12596,INLAND
12597,INLAND
12598,INLAND
12599,INLAND
12600,INLAND
12601,INLAND
12602,INLAND
12603,INLAND
12604,INLAND
12605,INLAND
12606,INLAND
12607,INLAND
12608,INLAND
12609,INLAND
12610,INLAND
12611,INLAND
12612,INLAND
12613,INLAND
12614,INLAND
12615,INLAND
12616,INLAND
12617,INLAND
12618,INLAND
12619,INLAND
12620,INLAND
12621,INLAND
12622,INLAND
12623,INLAND
12624,INLAND
12625,INLAND
12626,INLAND
12627,INLAND
12628,INLAND
12629,INLAND
12630,INLAND
12631,INLAND
12632,INLAND
12633,INLAND
12634,INLAND
12635,INLAND
12636,INLAND
12637,INLAND
12638,INLAND
12639,INLAND
12640,INLAND
12641,INLAND
12642,INLAND
12643,INLAND
12644,INLAND
12645,INLAND
12646,INLAND
12647,INLAND
12648,INLAND
12649,INLAND
12650,INLAND
12651,INLAND
12652,INLAND
12653,INLAND
12654,INLAND
12655,INLAND
12656,INLAND
12657,INLAND
12658,INLAND
12659,INLAND
12660,INLAND
12661,INLAND
12662,INLAND
12663,INLAND
12664,INLAND
12665,INLAND
12666,INLAND
12667,INLAND
12668,INLAND
12669,INLAND
12670,INLAND
12671,INLAND
12672,INLAND
12673,INLAND
12674,INLAND
12675,INLAND
12676,INLAND
12677,INLAND
12678,INLAND
12679,INLAND
12680,INLAND
12681,INLAND
12682,INLAND
12683,INLAND
12684,INLAND
12685,INLAND
12686,INLAND
12687,INLAND
12688,INLAND
12689,INLAND
12690,INLAND
12691,INLAND
12692,INLAND
12693,INLAND
12694,INLAND
12695,INLAND
12696,INLAND
12697,INLAND
12698,INLAND
12699,INLAND
12700,INLAND
12701,INLAND
12702,INLAND
12703,INLAND
12704,INLAND
12705,INLAND
12706,INLAND
12707,INLAND
12708,INLAND
12709,INLAND
12710,INLAND
12711,INLAND
12712,INLAND
12713,INLAND
12714,INLAND
12715,INLAND
12716,INLAND
12717,INLAND
12718,INLAND
12719,INLAND
12720,INLAND
12721,INLAND
12722,INLAND
12723,INLAND
12724,INLAND
12725,INLAND
12726,INLAND
12727,INLAND
12728,INLAND
12729,INLAND
12730,INLAND
12731,INLAND
12732,INLAND
12733,INLAND
12734,INLAND
12735,INLAND
12736,INLAND
12737,INLAND
12738,INLAND
12739,INLAND
12740,INLAND
12741,INLAND
12742,INLAND
12743,INLAND
12744,INLAND
12745,INLAND
12746,INLAND
12747,INLAND
12748,INLAND
12749,INLAND
12750,INLAND
12751,INLAND
12752,INLAND
12753,INLAND
12754,INLAND
12755,INLAND
12756,INLAND
12757,INLAND
12758,INLAND
12759,INLAND
12760,INLAND
12761,INLAND
12762,INLAND
12763,INLAND
12764,INLAND
12765,INLAND
12766,INLAND
12767,INLAND
12768,INLAND
12769,INLAND
12770,INLAND
12771,INLAND
12772,INLAND
12773,INLAND
12774,INLAND
12775,INLAND
12776,INLAND
12777,INLAND
12778,INLAND
12779,INLAND
12780,INLAND
12781,INLAND
12782,INLAND
12783,INLAND
12784,INLAND
12785,INLAND
12786,INLAND
12787,INLAND
12788,INLAND
12789,INLAND
12790,INLAND
12791,INLAND
12792,INLAND
12793,INLAND
12794,INLAND
12795,INLAND
12796,INLAND
12797,INLAND
12798,INLAND
12799,INLAND
12800,INLAND
12801,INLAND
12802,INLAND
12803,INLAND
12804,INLAND
12805,INLAND
12806,INLAND
12807,INLAND
12808,INLAND
12809,INLAND
12810,INLAND
12811,INLAND
12812,INLAND
12813,INLAND
12814,INLAND
12815,INLAND
12816,INLAND
12817,INLAND
12818,INLAND
12819,INLAND
12820,INLAND
12821,INLAND
12822,INLAND
12823,INLAND
12824,INLAND
12825,INLAND
12826,INLAND
12827,INLAND
12828,INLAND
12829,INLAND
12830,INLAND
12831,INLAND
12832,INLAND
12833,INLAND
12834,INLAND
12835,INLAND
12836,INLAND
12837,INLAND
12838,INLAND
12839,INLAND
12840,INLAND
12841,INLAND
12842,INLAND
12843,INLAND
12844,INLAND
12845,INLAND
12846,INLAND
12847,INLAND
12848,INLAND
12849,INLAND
12850,INLAND
12851,INLAND
12852,INLAND
12853,INLAND
12854,INLAND
12855,INLAND
12856,INLAND
12857,INLAND
12858,INLAND
12859,INLAND
12860,INLAND
12861,INLAND
12862,INLAND
12863,INLAND
12864,INLAND
12865,INLAND
12866,INLAND
12867,INLAND
12868,INLAND
12869,INLAND
12870,INLAND
12871,INLAND
12872,INLAND
12873,INLAND
12874,INLAND
12875,INLAND
12876,INLAND
12877,INLAND
12878,INLAND
12879,INLAND
12880,INLAND
12881,INLAND
12882,INLAND
12883,INLAND
12884,INLAND
12885,INLAND
12886,INLAND
12887,INLAND
12888,INLAND
12889,INLAND
12890,INLAND
12891,INLAND
12892,INLAND
12893,INLAND
12894,INLAND
12895,INLAND
12896,INLAND
12897,INLAND
12898,INLAND
12899,INLAND
12900,INLAND
12901,INLAND
12902,INLAND
12903,INLAND
12904,INLAND
12905,INLAND
12906,INLAND
12907,INLAND
12908,INLAND
12909,INLAND
12910,INLAND
12911,INLAND
12912,INLAND
12913,INLAND
12914,INLAND
12915,INLAND
12916,INLAND
12917,INLAND
12918,INLAND
12919,INLAND
12920,INLAND
12921,INLAND
12922,INLAND
12923,INLAND
12924,INLAND
12925,INLAND
12926,INLAND
12927,INLAND
12928,INLAND
12929,INLAND
12930,INLAND
12931,INLAND
12932,INLAND
12933,INLAND
12934,INLAND
12935,INLAND
12936,INLAND
12937,INLAND
12938,INLAND
12939,INLAND
12940,INLAND
12941,INLAND
12942,INLAND
12943,INLAND
12944,INLAND
12945,INLAND
12946,INLAND
12947,INLAND
12948,INLAND
12949,INLAND
12950,INLAND
12951,INLAND
12952,INLAND
12953,INLAND
12954,INLAND
12955,INLAND
12956,INLAND
12957,INLAND
12958,INLAND
12959,INLAND
12960,INLAND
12961,INLAND
12962,INLAND
12963,INLAND
12964,INLAND
12965,INLAND
12966,INLAND
12967,INLAND
12968,INLAND
12969,INLAND
12970,INLAND
12971,INLAND
12972,INLAND
12973,INLAND
12974,INLAND
12975,INLAND
12976,INLAND
12977,INLAND
12978,INLAND
12979,INLAND
12980,INLAND
12981,INLAND
12982,INLAND
12983,INLAND
12984,INLAND
12985,INLAND
12986,INLAND
12987,INLAND
12988,INLAND
12989,INLAND
12990,INLAND
12991,INLAND
12992,INLAND
12993,INLAND
12994,INLAND
12995,INLAND
12996,INLAND
12997,INLAND
12998,INLAND
12999,INLAND
13000,INLAND
13001,INLAND
13002,INLAND
13003,INLAND
13004,INLAND
13005,INLAND
13006,INLAND
13007,INLAND
13008,INLAND
13009,INLAND
13010,INLAND
13011,INLAND
13012,INLAND
13013,INLAND
13014,INLAND
13015,INLAND
13016,INLAND
13017,INLAND
13018,INLAND
13019,INLAND
13020,INLAND
13021,INLAND
13022,INLAND
13023,INLAND
13024,INLAND
13025,INLAND
13026,INLAND
13027,INLAND
13028,INLAND
13029,INLAND
13030,INLAND
13031,INLAND
13032,INLAND
13033,INLAND
13034,INLAND
13035,INLAND
13036,INLAND
13037,INLAND
13038,INLAND
13039,INLAND
13040,INLAND
13041,INLAND
13042,INLAND
13043,INLAND
13044,INLAND
13045,INLAND
13046,INLAND
13047,INLAND
13048,INLAND
13049,INLAND
13050,INLAND
13051,INLAND
13052,INLAND
13053,INLAND
13054,INLAND
13055,INLAND
13056,INLAND
13057,INLAND
13058,INLAND
13059,INLAND
13060,INLAND
13061,INLAND
13062,INLAND
13063,INLAND
13064,INLAND
13065,INLAND
13066,INLAND
13067,INLAND
13068,INLAND
13069,INLAND
13070,INLAND
13071,INLAND
13072,INLAND
13073,INLAND
13074,INLAND
13075,INLAND
13076,INLAND
13077,INLAND
13078,INLAND
13079,INLAND
13080,INLAND
13081,INLAND
13082,INLAND
13083,INLAND
13084,INLAND
13085,INLAND
13086,INLAND
13087,INLAND
13088,INLAND
13089,INLAND
13090,INLAND
13091,INLAND
13092,INLAND
13093,INLAND
13094,INLAND
13095,INLAND
13096,INLAND
13097,INLAND
13098,INLAND
13099,INLAND
13100,INLAND
13101,INLAND
13102,INLAND
13103,INLAND
13104,INLAND
13105,INLAND
13106,INLAND
13107,INLAND
13108,INLAND
13109,INLAND
13110,INLAND
13111,INLAND
13112,INLAND
13113,INLAND
13114,INLAND
13115,INLAND
13116,INLAND
13117,INLAND
13118,INLAND
13119,INLAND
13120,INLAND
13121,INLAND
13122,INLAND
13123,INLAND
13124,INLAND
13125,INLAND
13126,INLAND
13127,INLAND
13128,INLAND
13129,INLAND
13130,INLAND
13131,INLAND
13132,INLAND
13133,INLAND
13134,INLAND
13135,INLAND
13136,INLAND
13137,INLAND
13138,INLAND
13139,INLAND
13140,INLAND
13141,INLAND
13142,INLAND
13143,INLAND
13144,INLAND
13145,INLAND
13146,INLAND
13147,INLAND
13148,INLAND
13149,INLAND
13150,INLAND
13151,INLAND
13152,INLAND
13153,INLAND
13154,<1H OCEAN
13155,INLAND
13156,INLAND
13157,INLAND
13158,INLAND
13159,INLAND
13160,INLAND
13161,INLAND
13162,INLAND
13163,INLAND
13164,INLAND
13165,INLAND
13166,INLAND
13167,INLAND
13168,INLAND
13169,INLAND
13170,INLAND
13171,INLAND
13172,INLAND
13173,INLAND
13174,INLAND
13175,INLAND
13176,<1H OCEAN
13177,<1H OCEAN
13178,<1H OCEAN
13179,INLAND
13180,<1H OCEAN
13181,<1H OCEAN
13182,<1H OCEAN
13183,INLAND
13184,<1H OCEAN
13185,<1H OCEAN
13186,<1H OCEAN
13187,INLAND
13188,INLAND
13189,INLAND
13190,INLAND
13191,INLAND
13192,INLAND
13193,INLAND
13194,INLAND
13195,INLAND
13196,INLAND
13197,INLAND
13198,INLAND
13199,INLAND
13200,INLAND
13201,INLAND
13202,INLAND
13203,INLAND
13204,INLAND
13205,INLAND
13206,INLAND
13207,INLAND
13208,INLAND
13209,INLAND
13210,INLAND
13211,INLAND
13212,INLAND
13213,INLAND
13214,INLAND
13215,INLAND
13216,INLAND
13217,INLAND
13218,INLAND
13219,INLAND
13220,INLAND
13221,INLAND
13222,INLAND
13223,INLAND
13224,INLAND
13225,INLAND
13226,INLAND
13227,INLAND
13228,INLAND
13229,INLAND
13230,INLAND
13231,INLAND
13232,INLAND
13233,INLAND
13234,INLAND
13235,INLAND
13236,INLAND
13237,INLAND
13238,INLAND
13239,INLAND
13240,INLAND
13241,INLAND
13242,INLAND
13243,INLAND
13244,INLAND
13245,INLAND
13246,INLAND
13247,INLAND
13248,INLAND
13249,INLAND
13250,INLAND
13251,INLAND
13252,INLAND
13253,INLAND
13254,INLAND
13255,INLAND
13256,INLAND
13257,INLAND
13258,INLAND
13259,INLAND
13260,INLAND
13261,INLAND
13262,INLAND
13263,INLAND
13264,INLAND
13265,INLAND
13266,INLAND
13267,INLAND
13268,INLAND
13269,INLAND
13270,INLAND
13271,INLAND
13272,INLAND
13273,INLAND
13274,INLAND
13275,INLAND
13276,INLAND
13277,INLAND
13278,INLAND
13279,INLAND
13280,INLAND
13281,INLAND
13282,INLAND
13283,INLAND
13284,INLAND
13285,INLAND
13286,INLAND
13287,INLAND
13288,INLAND
13289,INLAND
13290,INLAND
13291,INLAND
13292,INLAND
13293,INLAND
13294,INLAND
13295,INLAND
13296,INLAND
13297,INLAND
13298,INLAND
13299,INLAND
13300,INLAND
13301,INLAND
13302,INLAND
13303,INLAND
13304,INLAND
13305,INLAND
13306,INLAND
13307,INLAND
13308,INLAND
13309,INLAND
13310,INLAND
13311,INLAND
13312,INLAND
13313,INLAND
13314,INLAND
13315,INLAND
13316,INLAND
13317,INLAND
13318,INLAND
13319,INLAND
13320,INLAND
13321,INLAND
13322,INLAND
13323,INLAND
13324,INLAND
13325,INLAND
13326,INLAND
13327,INLAND
13328,INLAND
13329,INLAND
13330,INLAND
13331,INLAND
13332,INLAND
13333,INLAND
13334,INLAND
13335,INLAND
13336,INLAND
13337,INLAND
13338,INLAND
13339,INLAND
13340,INLAND
13341,INLAND
13342,INLAND
13343,INLAND
13344,INLAND
13345,INLAND
13346,INLAND
13347,INLAND
13348,INLAND
13349,INLAND
13350,INLAND
13351,INLAND
13352,INLAND
13353,INLAND
13354,INLAND
13355,INLAND
13356,INLAND
13357,INLAND
13358,INLAND
13359,INLAND
13360,INLAND
13361,INLAND
13362,INLAND
13363,INLAND
13364,INLAND
13365,INLAND
13366,INLAND
13367,INLAND
13368,INLAND
13369,INLAND
13370,INLAND
13371,INLAND
13372,INLAND
13373,INLAND
13374,INLAND
13375,INLAND
13376,INLAND
13377,INLAND
13378,INLAND
13379,INLAND
13380,INLAND
13381,INLAND
13382,INLAND
13383,INLAND
13384,INLAND
13385,INLAND
13386,INLAND
13387,INLAND
13388,INLAND
13389,INLAND
13390,INLAND
13391,INLAND
13392,INLAND
13393,INLAND
13394,INLAND
13395,INLAND
13396,INLAND
13397,INLAND
13398,INLAND
13399,INLAND
13400,INLAND
13401,INLAND
13402,INLAND
13403,INLAND
13404,INLAND
13405,INLAND
13406,INLAND
13407,INLAND
13408,INLAND
13409,INLAND
13410,INLAND
13411,INLAND
13412,INLAND
13413,INLAND
13414,INLAND
13415,INLAND
13416,INLAND
13417,INLAND
13418,INLAND
13419,INLAND
13420,INLAND
13421,INLAND
13422,INLAND
13423,INLAND
13424,INLAND
13425,INLAND
13426,INLAND
13427,INLAND
13428,INLAND
13429,INLAND
13430,INLAND
13431,INLAND
13432,INLAND
13433,INLAND
13434,INLAND
13435,INLAND
13436,INLAND
13437,INLAND
13438,INLAND
13439,INLAND
13440,INLAND
13441,INLAND
13442,INLAND
13443,INLAND
13444,INLAND
13445,INLAND
13446,INLAND
13447,INLAND
13448,INLAND
13449,INLAND
13450,INLAND
13451,INLAND
13452,INLAND
13453,INLAND
13454,INLAND
13455,INLAND
13456,INLAND
13457,INLAND
13458,INLAND
13459,INLAND
13460,INLAND
13461,INLAND
13462,INLAND
13463,INLAND
13464,INLAND
13465,INLAND
13466,INLAND
13467,INLAND
13468,INLAND
13469,INLAND
13470,INLAND
13471,INLAND
13472,INLAND
13473,INLAND
13474,INLAND
13475,INLAND
13476,INLAND
13477,INLAND
13478,INLAND
13479,INLAND
13480,INLAND
13481,INLAND
13482,INLAND
13483,INLAND
13484,INLAND
13485,INLAND
13486,INLAND
13487,INLAND
13488,INLAND
13489,INLAND
13490,INLAND
13491,INLAND
13492,INLAND
13493,INLAND
13494,INLAND
13495,INLAND
13496,INLAND
13497,INLAND
13498,INLAND
13499,INLAND
13500,INLAND
13501,INLAND
13502,INLAND
13503,INLAND
13504,INLAND
13505,INLAND
13506,INLAND
13507,INLAND
13508,INLAND
13509,INLAND
13510,INLAND
13511,INLAND
13512,INLAND
13513,INLAND
13514,INLAND
13515,INLAND
13516,INLAND
13517,INLAND
13518,INLAND
13519,INLAND
13520,INLAND
13521,INLAND
13522,INLAND
13523,INLAND
13524,INLAND
13525,INLAND
13526,INLAND
13527,INLAND
13528,INLAND
13529,INLAND
13530,INLAND
13531,INLAND
13532,INLAND
13533,INLAND
13534,INLAND
13535,INLAND
13536,INLAND
13537,INLAND
13538,INLAND
13539,INLAND
13540,INLAND
13541,INLAND
13542,INLAND
13543,INLAND
13544,INLAND
13545,INLAND
13546,INLAND
13547,INLAND
13548,INLAND
13549,INLAND
13550,INLAND
13551,INLAND
13552,INLAND
13553,INLAND
13554,INLAND
13555,INLAND
13556,INLAND
13557,INLAND
13558,INLAND
13559,INLAND
13560,INLAND
13561,INLAND
13562,INLAND
13563,INLAND
13564,INLAND
13565,INLAND
13566,INLAND
13567,INLAND
13568,INLAND
13569,INLAND
13570,INLAND
13571,INLAND
13572,INLAND
13573,INLAND
13574,INLAND
13575,INLAND
13576,INLAND
13577,INLAND
13578,INLAND
13579,INLAND
13580,INLAND
13581,INLAND
13582,INLAND
13583,INLAND
13584,INLAND
13585,INLAND
13586,INLAND
13587,INLAND
13588,INLAND
13589,INLAND
13590,INLAND
13591,INLAND
13592,INLAND
13593,INLAND
13594,INLAND
13595,INLAND
13596,INLAND
13597,INLAND
13598,INLAND
13599,INLAND
13600,INLAND
13601,INLAND
13602,INLAND
13603,INLAND
13604,INLAND
13605,INLAND
13606,INLAND
13607,INLAND
13608,INLAND
13609,INLAND
13610,INLAND
13611,INLAND
13612,INLAND
13613,INLAND
13614,INLAND
13615,INLAND
13616,INLAND
13617,INLAND
13618,INLAND
13619,INLAND
13620,INLAND
13621,INLAND
13622,INLAND
13623,INLAND
13624,INLAND
13625,INLAND
13626,INLAND
13627,INLAND
13628,INLAND
13629,INLAND
13630,INLAND
13631,INLAND
13632,INLAND
13633,INLAND
13634,INLAND
13635,INLAND
13636,INLAND
13637,INLAND
13638,INLAND
13639,INLAND
13640,INLAND
13641,INLAND
13642,INLAND
13643,INLAND
13644,INLAND
13645,INLAND
13646,INLAND
13647,INLAND
13648,INLAND
13649,INLAND
13650,INLAND
13651,INLAND
13652,INLAND
13653,INLAND
13654,INLAND
13655,INLAND
13656,INLAND
13657,INLAND
13658,INLAND
13659,INLAND
13660,INLAND
13661,INLAND
13662,INLAND
13663,INLAND
13664,INLAND
13665,INLAND
13666,INLAND
13667,INLAND
13668,INLAND
13669,INLAND
13670,INLAND
13671,INLAND
13672,INLAND
13673,INLAND
13674,INLAND
13675,INLAND
13676,INLAND
13677,INLAND
13678,INLAND
13679,INLAND
13680,INLAND
13681,INLAND
13682,INLAND
13683,INLAND
13684,INLAND
13685,INLAND
13686,INLAND
13687,INLAND
13688,INLAND
13689,INLAND
13690,INLAND
13691,INLAND
13692,INLAND
13693,INLAND
13694,INLAND
13695,INLAND
13696,INLAND
13697,INLAND
13698,INLAND
13699,INLAND
13700,INLAND
13701,INLAND
13702,INLAND
13703,INLAND
13704,INLAND
13705,INLAND
13706,INLAND
13707,INLAND
13708,INLAND
13709,INLAND
13710,INLAND
13711,INLAND
13712,INLAND
13713,INLAND
13714,INLAND
13715,INLAND
13716,INLAND
13717,INLAND
13718,INLAND
13719,INLAND
13720,INLAND
13721,INLAND
13722,INLAND
13723,INLAND
13724,INLAND
13725,INLAND
13726,INLAND
13727,INLAND
13728,INLAND
13729,INLAND
13730,INLAND
13731,INLAND
13732,INLAND
13733,INLAND
13734,INLAND
13735,INLAND
13736,INLAND
13737,INLAND
13738,INLAND
13739,INLAND
13740,INLAND
13741,INLAND
13742,INLAND
13743,INLAND
13744,INLAND
13745,INLAND
13746,INLAND
13747,INLAND
13748,INLAND
13749,INLAND
13750,INLAND
13751,INLAND
13752,INLAND
13753,INLAND
13754,INLAND
13755,INLAND
13756,INLAND
13757,INLAND
13758,INLAND
13759,INLAND
13760,INLAND
13761,INLAND
13762,INLAND
13763,INLAND
13764,INLAND
13765,INLAND
13766,INLAND
13767,INLAND
13768,INLAND
13769,INLAND
13770,INLAND
13771,INLAND
13772,INLAND
13773,INLAND
13774,INLAND
13775,INLAND
13776,INLAND
13777,INLAND
13778,INLAND
13779,INLAND
13780,INLAND
13781,INLAND
13782,INLAND
13783,INLAND
13784,INLAND
13785,INLAND
13786,INLAND
13787,INLAND
13788,INLAND
13789,INLAND
13790,INLAND
13791,INLAND
13792,INLAND
13793,INLAND
13794,INLAND
13795,INLAND
13796,INLAND
13797,INLAND
13798,INLAND
13799,INLAND
13800,INLAND
13801,INLAND
13802,INLAND
13803,INLAND
13804,INLAND
13805,INLAND
13806,INLAND
13807,INLAND
13808,INLAND
13809,INLAND
13810,INLAND
13811,INLAND
13812,INLAND
13813,INLAND
13814,INLAND
13815,INLAND
13816,INLAND
13817,INLAND
13818,INLAND
13819,INLAND
13820,INLAND
13821,INLAND
13822,INLAND
13823,INLAND
13824,INLAND
13825,INLAND
13826,INLAND
13827,INLAND
13828,INLAND
13829,INLAND
13830,INLAND
13831,INLAND
13832,INLAND
13833,INLAND
13834,INLAND
13835,INLAND
13836,INLAND
13837,INLAND
13838,INLAND
13839,INLAND
13840,INLAND
13841,INLAND
13842,INLAND
13843,INLAND
13844,INLAND
13845,INLAND
13846,INLAND
13847,INLAND
13848,INLAND
13849,INLAND
13850,INLAND
13851,INLAND
13852,INLAND
13853,INLAND
13854,INLAND
13855,INLAND
13856,INLAND
13857,INLAND
13858,INLAND
13859,INLAND
13860,INLAND
13861,INLAND
13862,INLAND
13863,INLAND
13864,INLAND
13865,INLAND
13866,INLAND
13867,INLAND
13868,INLAND
13869,INLAND
13870,INLAND
13871,INLAND
13872,INLAND
13873,INLAND
13874,INLAND
13875,INLAND
13876,INLAND
13877,INLAND
13878,INLAND
13879,INLAND
13880,INLAND
13881,INLAND
13882,INLAND
13883,INLAND
13884,INLAND
13885,INLAND
13886,INLAND
13887,INLAND
13888,INLAND
13889,INLAND
13890,INLAND
13891,INLAND
13892,INLAND
13893,INLAND
13894,INLAND
13895,INLAND
13896,INLAND
13897,INLAND
13898,INLAND
13899,INLAND
13900,INLAND
13901,INLAND
13902,INLAND
13903,INLAND
13904,INLAND
13905,INLAND
13906,INLAND
13907,INLAND
13908,INLAND
13909,INLAND
13910,INLAND
13911,INLAND
13912,INLAND
13913,INLAND
13914,INLAND
13915,INLAND
13916,INLAND
13917,INLAND
13918,INLAND
13919,INLAND
13920,INLAND
13921,INLAND
13922,INLAND
13923,INLAND
13924,INLAND
13925,INLAND
13926,INLAND
13927,INLAND
13928,INLAND
13929,INLAND
13930,INLAND
13931,INLAND
13932,INLAND
13933,INLAND
13934,INLAND
13935,INLAND
13936,INLAND
13937,INLAND
13938,INLAND
13939,INLAND
13940,INLAND
13941,INLAND
13942,INLAND
13943,INLAND
13944,INLAND
13945,INLAND
13946,INLAND
13947,INLAND
13948,INLAND
13949,INLAND
13950,INLAND
13951,INLAND
13952,INLAND
13953,INLAND
13954,INLAND
13955,INLAND
13956,INLAND
13957,INLAND
13958,INLAND
13959,INLAND
13960,INLAND
13961,INLAND
13962,INLAND
13963,INLAND
13964,INLAND
13965,INLAND
13966,INLAND
13967,INLAND
13968,INLAND
13969,INLAND
13970,INLAND
13971,INLAND
13972,INLAND
13973,INLAND
13974,INLAND
13975,INLAND
13976,INLAND
13977,INLAND
13978,INLAND
13979,INLAND
13980,INLAND
13981,INLAND
13982,INLAND
13983,INLAND
13984,INLAND
13985,INLAND
13986,INLAND
13987,INLAND
13988,INLAND
13989,INLAND
13990,INLAND
13991,INLAND
13992,INLAND
13993,INLAND
